Date	Annee	Mois	jour	Qls	Qm3s
19290211	1929	2	11	7750	7.75
19290212	1929	2	12	7590	7.59
19290213	1929	2	13	7060	7.06
19290214	1929	2	14	6850	6.85
19290215	1929	2	15	6340	6.34
19290216	1929	2	16	6310	6.31
19290217	1929	2	17	6130	6.13
19290218	1929	2	18	5620	5.62
19290219	1929	2	19	5590	5.59
19290220	1929	2	20	5230	5.23
19290221	1929	2	21	4630	4.63
19290222	1929	2	22	5710	5.71
19290223	1929	2	23	6460	6.46
19290224	1929	2	24	7180	7.18
19290225	1929	2	25	8140	8.14
19290226	1929	2	26	9860	9.86
19290227	1929	2	27	12200	12.20
19290228	1929	2	28	13900	13.90
19290301	1929	3	1	13200	13.20
19290302	1929	3	2	10600	10.60
19290303	1929	3	3	9010	9.01
19290304	1929	3	4	7650	7.65
19290305	1929	3	5	7060	7.06
19290306	1929	3	6	7030	7.03
19290307	1929	3	7	6850	6.85
19290308	1929	3	8	6340	6.34
19290309	1929	3	9	6310	6.31
19290310	1929	3	10	6130	6.13
19290311	1929	3	11	5440	5.44
19290312	1929	3	12	4750	4.75
19290313	1929	3	13	4040	4.04
19290314	1929	3	14	3320	3.32
19290315	1929	3	15	3280	3.28
19290316	1929	3	16	3280	3.28
19290317	1929	3	17	3280	3.28
19290318	1929	3	18	3280	3.28
19290319	1929	3	19	3280	3.28
19290320	1929	3	20	3280	3.28
19290321	1929	3	21	3170	3.17
19290322	1929	3	22	2860	2.86
19290323	1929	3	23	2850	2.85
19290324	1929	3	24	2850	2.85
19290325	1929	3	25	2850	2.85
19290326	1929	3	26	2850	2.85
19290327	1929	3	27	2850	2.85
19290328	1929	3	28	2950	2.95
19290329	1929	3	29	3260	3.26
19290330	1929	3	30	3280	3.28
19290331	1929	3	31	3280	3.28
19290401	1929	4	1	3280	3.28
19290402	1929	4	2	3280	3.28
19290403	1929	4	3	3400	3.40
19290404	1929	4	4	3860	3.86
19290405	1929	4	5	4560	4.56
19290406	1929	4	6	5350	5.35
19290407	1929	4	7	4750	4.75
19290408	1929	4	8	4320	4.32
19290409	1929	4	9	4150	4.15
19290410	1929	4	10	3770	3.77
19290411	1929	4	11	3740	3.74
19290412	1929	4	12	3740	3.74
19290413	1929	4	13	3880	3.88
19290414	1929	4	14	4410	4.41
19290415	1929	4	15	4840	4.84
19290416	1929	4	16	5960	5.96
19290417	1929	4	17	9340	9.34
19290418	1929	4	18	10100	10.10
19290419	1929	4	19	10100	10.10
19290420	1929	4	20	9530	9.53
19290421	1929	4	21	7880	7.88
19290422	1929	4	22	7780	7.78
19290423	1929	4	23	7400	7.40
19290424	1929	4	24	6370	6.37
19290425	1929	4	25	6310	6.31
19290426	1929	4	26	6130	6.13
19290427	1929	4	27	5620	5.62
19290428	1929	4	28	5410	5.41
19290429	1929	4	29	4900	4.90
19290430	1929	4	30	5230	5.23
19290501	1929	5	1	6250	6.25
19290502	1929	5	2	6310	6.31
19290503	1929	5	3	6670	6.67
19290504	1929	5	4	7710	7.71
19290505	1929	5	5	7590	7.59
19290506	1929	5	6	7060	7.06
19290507	1929	5	7	7030	7.03
19290508	1929	5	8	9550	9.55
19290509	1929	5	9	18500	18.50
19290510	1929	5	10	22900	22.90
19290511	1929	5	11	19600	19.60
19290512	1929	5	12	16900	16.90
19290513	1929	5	13	15300	15.30
19290514	1929	5	14	13700	13.70
19290515	1929	5	15	12300	12.30
19290516	1929	5	16	11300	11.30
19290517	1929	5	17	9990	9.99
19290518	1929	5	18	8980	8.98
19290519	1929	5	19	7850	7.85
